,Nico1:epd1,Nico1:epd1,Nico1:epd1,Nico1:epd2,Nico1:epd2,Nico1:epd2,Nico1:bd2,Nico1:bd2,Nico1:bd2,Nico1:abd2,Nico1:abd2,Nico1:abd2,Nico1:abg1,Nico1:abg1,Nico1:abg1,Nico1:abg2,Nico1:abg2,Nico1:abg2
Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1273,756.042,1150.09,1403.47,716.733,1552.95,1532.32,785.709,1147.54,1080.28,1043.89,1150.37,1208.22,611.206,1716.61,1266.87,797.552,1634.67,1047.45
1274,755.411,1153.44,1401.92,716.646,1554.07,1532.44,785.647,1147.48,1080.69,1043.9,1150.46,1208.39,610.851,1717.03,1266.84,797.236,1635.06,1047.28
1275,755.188,1153.94,1402.11,716.112,1554.25,1532.24,785.783,1147.47,1080.93,1042.45,1148.36,1210.93,610.404,1717.53,1266.86,796.94,1635.42,1047.22
1276,755.064,1154.41,1402.28,715.682,1554.77,1532.15,785.842,1147.42,1081.15,1042.44,1148.26,1211.25,610.055,1717.98,1266.86,796.642,1636.06,1047.29
1277,754.876,1154.8,1402.43,715.87,1556.12,1532.28,785.815,1147.51,1081.3,1043.88,1150.22,1209.13,609.809,1718.34,1266.77,796.285,1636.39,1047.14
1278,754.715,1155.37,1402.37,715.676,1556.54,1532.26,785.439,1148.1,1081.34,1043.96,1150.11,1209.33,609.636,1718.67,1266.66,796.012,1636.8,1047.04
1279,754.541,1155.56,1402.64,715.221,1556.11,1532.07,785.91,1147.49,1081.49,1043.98,1150.16,1209.58,609.51,1718.96,1266.56,795.804,1637.1,1046.88
1280,754.382,1155.66,1402.89,715.06,1556.48,1532.03,785.941,1147.49,1081.58,1044.07,1150.08,1209.79,609.406,1719.17,1266.36,795.638,1637.42,1046.81
1281,754.26,1155.98,1402.99,714.886,1556.89,1531.99,786.158,1147.44,1081.66,1044.19,1150.1,1210.01,609.393,1719.47,1266.2,795.509,1637.64,1046.67
1282,754.096,1156.34,1403.11,714.741,1557.19,1531.94,786.297,1147.52,1081.75,1044.31,1150.06,1210.16,609.514,1720.02,1266.27,795.469,1637.75,1046.56
1283,753.892,1156.54,1403.26,714.59,1557.55,1531.94,786.333,1147.28,1082.04,1044.55,1150.53,1210.16,609.525,1720.31,1266.07,795.42,1637.82,1046.37
1284,753.731,1156.64,1403.62,714.422,1557.86,1531.91,786.456,1147.12,1082.55,1044.73,1150.9,1210.2,609.498,1720.43,1265.85,795.564,1638.94,1047.09
1285,753.569,1156.68,1404.01,714.306,1558.19,1531.91,786.584,1147.11,1082.61,1044.95,1151.44,1210.28,609.509,1720.58,1265.56,795.612,1638.9,1046.95
1286,753.511,1157.09,1404.03,714.203,1558.41,1531.87,786.728,1147.09,1082.67,1042.97,1146.15,1216.36,609.698,1721.06,1265.66,795.66,1638.87,1046.87
1287,753.313,1157.44,1404.09,714.098,1558.61,1531.87,786.955,1146.86,1083.08,1043.02,1146.04,1217.22,609.752,1721,1265.32,795.794,1638.62,1046.7
1288,753.155,1157.68,1404.45,713.995,1558.83,1531.86,789.183,1149,1080.78,1043.11,1145.68,1218.18,609.875,1721.2,1265.2,795.996,1638.48,1046.66
1289,753.071,1158.01,1404.74,713.863,1559.1,1531.87,789.813,1148.8,1080.76,1043.28,1145.43,1218.89,610.009,1721.39,1265.06,796.269,1638.07,1046.46
1290,752.957,1158.18,1405.16,713.728,1559.32,1531.86,789.026,1146.88,1083.25,1043.48,1148.61,1217.35,610.188,1721.48,1264.89,796.487,1638.11,1046.67
1291,753.369,1154.59,1407.93,713.56,1559.62,1531.87,788.351,1145.53,1086.13,1043.81,1149.32,1217.92,610.359,1721.57,1264.68,796.818,1637.89,1046.72
1292,753.186,1155.67,1407.93,713.394,1559.92,1531.88,788.879,1145.57,1086.62,1046.16,1153.05,1215.68,610.521,1721.66,1264.47,797.216,1637.56,1046.7
1293,753.367,1155.04,1408.66,713.239,1560.18,1531.86,789.418,1145.43,1087.12,1044.61,1147.71,1221.94,610.715,1721.84,1264.2,797.765,1636.55,1046.07
1294,753.361,1155.43,1409.09,713.077,1560.47,1531.87,790.586,1142.09,1089.98,1044.97,1150.39,1220.61,610.872,1721.94,1263.89,798.112,1636.51,1046.29
1295,753.176,1155.98,1409.73,712.782,1560.81,1531.88,790.729,1145.59,1088,1045.07,1150.35,1222.5,611.071,1722.09,1263.61,798.634,1636.37,1046.46
1296,753.088,1155.64,1410.8,712.444,1561.31,1531.98,791.595,1146.23,1088.4,1045.29,1150.17,1224.73,611.399,1722.66,1263.62,799.277,1636.13,1046.52
1297,752.694,1159.53,1409.45,711.884,1561.78,1532.01,792.55,1146.22,1089.38,1045.88,1149.89,1226.26,611.34,1722.22,1262.97,799.981,1636.5,1046.97
1298,753.168,1156.24,1412.09,711.303,1562.29,1532.06,793.732,1144.96,1091.31,1048.49,1152.76,1224.62,611.495,1722.3,1262.61,800.559,1636.03,1046.91
1299,753.22,1156.77,1412.64,711.126,1562.63,1532.13,794.881,1144.67,1092.46,1047.54,1151.14,1229.35,611.568,1722.36,1262.22,800.966,1635.51,1046.93
1300,753.254,1156.82,1413.66,710.683,1563.06,1532.22,796.176,1145.16,1092.89,1047.8,1151.03,1230.96,611.658,1722.38,1261.84,801.519,1635.42,1047.17
1301,753.195,1157.3,1414.58,710.112,1563.73,1532.34,796.738,1146.53,1093.94,1048.16,1151.65,1233.16,611.733,1722.4,1261.44,802.211,1635.29,1047.39
1302,753.104,1157.62,1415.49,709.739,1564.34,1532.45,798.337,1145.74,1094.96,1051.35,1154.35,1232.32,611.762,1722.38,1260.98,802.947,1634.99,1047.55
1303,753.125,1157.59,1416.53,709.279,1564.75,1532.44,800.081,1144.61,1096.89,1050.22,1152.27,1237.67,611.777,1722.35,1260.53,803.606,1634.78,1047.76
1304,753.253,1157.77,1417.55,708.819,1565.11,1532.44,801.617,1143.77,1098.99,1051.94,1153.11,1238.28,611.78,1722.31,1260.14,803.969,1634.51,1047.87
1305,753.231,1158.3,1418.45,708.344,1565.52,1532.45,802.979,1144.36,1099.35,1051.23,1150.94,1244.02,611.751,1722.19,1259.7,804.492,1634.3,1047.98
1306,753.177,1158.81,1419.41,707.716,1566.13,1532.53,804.359,1145.97,1100.3,1052.36,1151.09,1246.29,611.893,1722.71,1259.67,805.076,1634.06,1048.11
1307,753.324,1158.67,1420.8,707.162,1566.6,1532.55,806.572,1143.45,1102.37,1053.13,1150.87,1249.44,611.648,1722.19,1258.88,805.694,1633.71,1048.15
1308,753.398,1158.74,1421.8,706.678,1566.97,1532.52,808.512,1143.15,1103.99,1053.56,1151.28,1252.34,611.706,1722.53,1258.73,806.261,1633.52,1048.33
1309,753.36,1159.36,1422.97,706.099,1567.38,1532.55,809.785,1143.92,1105.37,1056.82,1154.61,1252.73,611.431,1721.92,1257.8,806.704,1633.54,1048.54
1310,753.308,1159.6,1424.44,705.352,1567.98,1532.59,812.442,1142.42,1107.1,1055.56,1150.23,1260.42,611.284,1721.77,1257.24,807.049,1633.44,1048.66
1311,753.384,1159.28,1425.62,704.796,1568.42,1532.56,813.961,1142.07,1108.83,1055.91,1150.33,1263.64,611.266,1722.08,1257.06,807.61,1633.27,1048.84
1312,753.345,1160.07,1426.79,704.281,1568.67,1532.54,816.218,1142.98,1110.19,1057.34,1149.47,1267.66,610.885,1721.43,1256.27,808.199,1633.43,1049.17
1313,753.118,1159.53,1428.83,703.644,1569.09,1532.55,818.318,1140.71,1113.29,1058.17,1149.96,1270.99,610.661,1721.33,1255.8,808.649,1633.14,1049.23
1314,753.183,1160.09,1429.59,702.497,1570.14,1532.72,820.756,1140.88,1114.42,1058.99,1150.13,1274.9,610.459,1721.25,1255.35,809.007,1632.95,1049.3
1315,752.711,1162.72,1430.08,702.178,1570.95,1532.81,822.587,1140.38,1116.96,1062.76,1154.85,1274.08,610.283,1721.13,1254.91,809.296,1632.81,1049.44
1316,752.834,1161.81,1432.13,701.471,1571.56,1532.84,825.39,1139.41,1119.04,1061.05,1149.86,1282.43,610.083,1720.98,1254.43,809.374,1632.21,1049.29
1317,753.192,1161.03,1433.93,700.817,1572.54,1532.89,827.178,1139.96,1120.37,1064.16,1153.16,1282.96,609.813,1720.81,1253.88,809.564,1632,1049.36
1318,752.986,1161.9,1435.3,699.878,1572.28,1532.56,829.696,1138.43,1123.46,1063.46,1150.21,1289.9,609.49,1720.64,1253.24,809.809,1631.68,1049.38
1319,752.794,1163.99,1435.61,699.258,1572.72,1532.5,832.169,1137.62,1125.83,1064.15,1150.52,1293.89,609.179,1720.6,1252.69,810.044,1631.38,1049.4
1320,752.679,1164.33,1437.01,698.348,1573.52,1532.53,834.354,1137.69,1127.73,1065.57,1151.24,1297.11,608.794,1720.47,1252.18,810.238,1631.04,1049.43
1321,752.95,1162.7,1440,697.362,1574.29,1532.54,837.023,1136.79,1130.18,1066.39,1151.62,1300.88,608.668,1721.05,1252.18,810.416,1630.68,1049.4
1322,754.371,1167.99,1437.6,696.612,1574.06,1532.07,838.982,1136.72,1132.41,1069.63,1154.09,1302.39,607.965,1720.05,1251.15,810.61,1630.3,1049.35
1323,752.853,1163.47,1442.82,696.021,1574.96,1532.21,841.558,1136,1134.83,1070.68,1153.47,1306.99,607.547,1719.73,1250.5,810.763,1630.02,1049.3
1324,752.853,1163.8,1444.39,695.112,1575.62,1532.11,843.985,1135.32,1137.11,1069.3,1150.24,1314.35,607.147,1719.6,1249.89,810.906,1629.61,1049.16
1325,752.788,1163.95,1445.92,694.376,1575.93,1531.93,846.338,1135.18,1139.28,1072.62,1152.94,1315.68,606.766,1719.32,1249.24,811.001,1629.31,1049.1
1326,752.704,1164.76,1447.28,693.452,1576.38,1531.78,848.884,1133.8,1142.59,1071.42,1151.39,1322.07,606.409,1719.1,1248.56,811.136,1629.05,1049.06
1327,752.779,1164.42,1449.32,692.308,1576.81,1531.52,850.998,1133.78,1144.59,1074.28,1153.53,1323.82,605.963,1718.69,1247.85,811.212,1628.72,1048.99
1328,752.702,1165.16,1450.55,691.391,1576.93,1531.19,853.458,1132.82,1148.4,1073.71,1151.23,1330.22,605.48,1718.32,1247.18,811.269,1628.45,1048.93
1329,752.696,1165.39,1452.22,690.906,1577.66,1531.16,855.562,1132.07,1150.54,1075.73,1152.58,1332.49,604.936,1717.88,1246.54,811.261,1628.13,1048.87
1330,752.651,1165.31,1454.06,689.978,1578.26,1531.1,858.036,1131.96,1153.35,1077.42,1153.31,1336.32,604.329,1717.6,1245.97,811.289,1627.85,1048.83
1331,752.559,1165.67,1455.41,689.048,1578.65,1530.94,860.343,1131.57,1155.91,1076.45,1151.21,1342.84,603.752,1717.36,1245.39,811.347,1627.61,1048.79
1332,752.506,1165.89,1457.3,688.009,1579.19,1530.78,862.397,1131.16,1158.34,1079.28,1154.04,1344.15,603.176,1717.1,1244.76,811.398,1627.25,1048.71
1333,752.411,1165.87,1458.72,687.101,1579.66,1530.68,865.003,1130.88,1160.96,1078.4,1147.93,1353.58,602.702,1716.8,1244.02,811.43,1626.89,1048.58
1334,752.412,1166.13,1460.52,686.625,1581.14,1530.97,867.024,1129.71,1163.3,1080.88,1153.22,1352.38,602.258,1716.31,1243.33,811.476,1626.56,1048.5
1335,752.242,1166.46,1462.04,685.67,1580.45,1530.46,869.209,1130.02,1166.25,1080.25,1150.25,1359.84,601.723,1715.82,1242.6,811.537,1626.26,1048.42
1336,752.284,1166.64,1463.4,684.548,1580.85,1530.32,871.318,1128.95,1168.52,1081.23,1148.89,1364.55,601.167,1715.42,1242.04,811.544,1625.95,1048.37
1337,752.143,1167.13,1465.21,683.529,1581.16,1530.22,872.91,1129.94,1171.28,1081.68,1150.15,1367.47,600.658,1715.06,1241.48,811.611,1625.71,1048.36
1338,752.076,1167.34,1466.44,682.568,1581.5,1530.08,875.317,1128.8,1173.43,1083.14,1150.64,1370.72,600.135,1714.57,1240.94,811.675,1625.41,1048.32
1339,752.058,1167.73,1468.01,681.573,1581.97,1530.01,877.277,1127.49,1176.6,1083.77,1147.41,1376.28,599.648,1714.12,1240.4,811.727,1625.11,1048.3
1340,751.903,1168.13,1469.3,680.913,1582.02,1529.76,879.238,1128.02,1178.38,1084.16,1147.1,1380.02,599.112,1713.78,1239.85,811.8,1624.88,1048.31
1341,751.926,1168.21,1470.77,679.649,1582.7,1529.84,880.917,1128.06,1180.86,1085.66,1147.64,1383.61,598.792,1714.13,1239.92,811.925,1624.64,1048.34
1342,751.917,1168.27,1472.57,678.52,1582.9,1529.73,883.123,1126.66,1183.78,1086.33,1147.29,1386.97,598.036,1713.04,1238.97,812.038,1624.35,1048.4
1343,751.773,1168.95,1473.67,677.631,1583.08,1529.65,884.767,1126.29,1186.29,1086.98,1147.91,1389.92,597.458,1712.6,1238.4,812.182,1624.05,1048.45
1344,751.638,1169.35,1474.87,676.484,1583.52,1529.62,886.481,1125.65,1188.52,1087.81,1148.32,1392.91,596.904,1712.07,1237.75,812.319,1623.78,1048.51
1345,751.559,1169.51,1476.48,675.373,1583.44,1529.34,888.397,1125.03,1191.05,1088.89,1147.44,1397.2,596.364,1711.52,1237.13,812.429,1623.53,1048.55
1346,751.427,1169.85,1477.71,674.39,1583.58,1529.22,890.027,1124.14,1193.11,1089.16,1147.2,1400.6,595.915,1711.06,1236.53,812.498,1623.31,1048.66
1347,751.177,1170.25,1478.6,673.346,1584.13,1529.23,891.724,1125.11,1194.81,1090.17,1147.55,1404.03,595.476,1710.7,1236,812.589,1623.13,1048.82
1348,751.09,1170.42,1479.8,672.454,1584.25,1529.01,893.354,1123.36,1197.67,1091.01,1147.16,1407.49,594.968,1710.18,1235.41,812.649,1622.85,1048.87
1349,750.925,1170.7,1480.96,671.409,1584.27,1528.79,895.244,1123.41,1199.76,1091.45,1147.66,1410.06,594.367,1709.66,1234.75,812.858,1622.71,1049.06
1350,750.734,1170.96,1482.06,670.219,1584.62,1528.63,896.697,1122.84,1202.47,1092.06,1149.3,1412.55,593.759,1709.1,1234.11,813.035,1622.45,1049.2
1351,750.557,1171.21,1483.1,669.38,1584.53,1528.34,898.358,1122.15,1204.45,1093.27,1148.08,1416.66,593.317,1708.97,1233.79,813.173,1622.16,1049.28
1352,750.338,1171.57,1484.1,668.457,1584.8,1528.21,900.079,1121,1207.37,1093.69,1147.37,1420,592.7,1708.3,1233.04,813.377,1622.04,1049.44
1353,750.351,1171.88,1484.61,667.264,1585.09,1528,901.285,1121.15,1208.88,1094.11,1149.61,1421.97,592.251,1707.89,1232.55,813.617,1621.9,1049.53
1354,750.019,1171.94,1486.23,666.198,1585.02,1527.63,902.915,1121.34,1210.54,1094.85,1149.72,1424.61,591.748,1707.39,1231.99,813.742,1621.57,1049.52
1355,749.85,1172.35,1486.82,665.167,1585.05,1527.32,904.507,1117.22,1215.28,1095.86,1148.76,1428.09,591.145,1706.84,1231.33,813.918,1621.32,1049.6
1356,749.47,1173.4,1487.35,663.951,1585.21,1526.99,905.259,1119.59,1215.02,1096.1,1148.78,1430.89,590.428,1706.11,1230.61,814.085,1621.14,1049.67
1357,749.475,1173.12,1488.65,663.113,1585.26,1526.74,906.269,1119.83,1216.96,1096.39,1149.24,1432.6,590.136,1705.74,1230.07,814.24,1620.84,1049.7
1358,749.365,1173.31,1489.46,662.394,1585.46,1526.47,906.877,1121.42,1218.5,1096.96,1150.04,1434.94,589.672,1705.17,1229.39,814.444,1620.72,1049.85
1359,749.629,1173.86,1489.46,661.262,1585.69,1526.31,908.064,1119.96,1219.36,1097.38,1151.95,1435.77,589.171,1704.62,1228.74,814.589,1620.47,1049.92
1360,749.162,1173.58,1490.98,660.346,1585.63,1526.08,909.027,1118.88,1221.14,1097.93,1149.85,1438.7,588.625,1704,1228.07,814.693,1620.3,1050.02
1361,750.477,1177.12,1489.2,659.337,1585.51,1525.76,909.326,1119.17,1222.49,1098.18,1150.42,1440.01,588.115,1703.5,1227.51,814.739,1620.15,1050.13
1362,749.337,1174.66,1491.77,658.162,1585.64,1525.57,910.375,1117.89,1223.64,1098.33,1150.22,1440.95,587.562,1702.94,1226.9,814.813,1620.01,1050.25
1363,748.809,1173.94,1493.31,657.234,1585.71,1525.42,910.735,1117.38,1224.66,1098.4,1149.59,1442.44,587.006,1702.47,1226.44,814.862,1619.85,1050.41
1364,749.062,1174.48,1492.99,656.369,1585.64,1525.19,910.895,1117.61,1225.17,1098.52,1149.92,1443.42,586.341,1701.85,1225.9,814.886,1619.57,1050.51
1365,748.547,1173.95,1494.02,655.386,1585.85,1525.06,910.958,1117.63,1225.88,1098.59,1150.53,1443.84,585.711,1701.38,1225.41,814.923,1619.4,1050.66
1366,748.435,1173.84,1494.3,654.218,1585.77,1524.81,911.004,1117.49,1226.64,1098.67,1150.96,1444.13,585.14,1700.92,1224.99,814.914,1619.12,1050.81
1367,748.314,1173.66,1494.64,653.594,1585.74,1524.72,911.115,1116.98,1227.33,1098.77,1151.2,1444.44,584.598,1700.5,1224.69,814.876,1618.87,1050.98
1368,748.18,1173.55,1494.96,652.86,1585.7,1524.53,911.258,1116.6,1227.56,1098.91,1151.4,1444.77,584.01,1699.94,1224.3,814.81,1618.59,1051.14
1369,747.994,1173.39,1495.29,652.117,1585.83,1524.43,911.358,1116.33,1228.02,1099.05,1151.37,1445.05,583.331,1699.36,1223.9,814.711,1618.32,1051.32
1370,747.806,1173.34,1495.41,651.339,1585.86,1524.4,911.385,1115.99,1228.62,1098.85,1151.82,1443.71,582.784,1698.85,1223.55,814.585,1618.1,1051.51
1371,747.629,1173.25,1495.69,650.716,1585.74,1524.3,911.499,1115.56,1229.18,1098.9,1151.41,1444.23,582.265,1698.5,1223.32,814.556,1618.2,1052.02
1372,747.445,1173.2,1495.91,650.246,1585.79,1524.29,911.483,1115.56,1229.12,1098.89,1150.85,1444.85,581.818,1698.15,1223.1,814.384,1617.96,1052.22
1373,747.283,1173.12,1496.12,649.749,1585.88,1524.28,911.413,1115.48,1229.28,1100.97,1155.56,1441.64,581.356,1697.79,1222.92,814.231,1617.67,1052.32
1374,747.11,1173.03,1496.33,649.183,1585.86,1524.22,911.38,1115.38,1229.42,1100.97,1155.33,1441.76,581.101,1698.12,1223.19,814.009,1617.28,1052.37
1375,746.927,1173.02,1496.55,648.706,1586.1,1524.34,911.241,1115.3,1229.46,1099.6,1152.48,1444.7,580.381,1697.14,1222.63,813.803,1617.04,1052.48
1376,746.711,1172.99,1496.77,648.26,1586.3,1524.41,911.13,1115.34,1229.6,1101.05,1155.3,1441.66,579.898,1696.83,1222.45,813.633,1616.84,1052.59
1377,746.521,1172.96,1496.97,647.57,1585.23,1523.95,910.938,1115.29,1229.6,1100.96,1155.34,1441.6,579.513,1696.51,1222.27,813.469,1616.58,1052.62
1378,746.281,1172.86,1497.11,647.394,1585.9,1524.27,910.757,1115.46,1229.25,1100.9,1155.38,1441.52,579.245,1696.34,1222.15,813.341,1616.34,1052.65
1379,746.031,1172.84,1497.18,646.674,1584.86,1523.81,910.62,1115.6,1229,1099.33,1152.82,1444.03,578.98,1696.19,1222.03,813.173,1616.12,1052.69
1380,745.756,1172.67,1497.14,646.433,1585.17,1523.96,910.347,1115.66,1228.85,1100.81,1155.45,1441.17,578.732,1696.05,1221.94,813.035,1616,1052.78
1381,745.495,1172.47,1497.05,646.002,1585,1523.88,910.137,1115.64,1228.7,1100.69,1155.41,1441.1,578.517,1695.91,1221.87,812.928,1615.91,1052.87
1382,745.131,1172.42,1497.06,645.586,1584.82,1523.83,909.829,1115.31,1229.07,1100.65,1155.43,1440.96,578.463,1696.17,1222.05,812.829,1615.63,1052.88
1383,744.79,1172.24,1497.03,645.119,1584.43,1523.63,909.626,1115.25,1229.08,1100.63,1155.43,1440.9,578.177,1695.71,1221.75,812.722,1615.6,1052.98
1384,744.424,1172.02,1497.08,644.766,1584.33,1523.59,909.403,1115.2,1229.07,1100.65,1155.61,1440.73,578.004,1695.6,1221.71,812.641,1615.42,1053
1385,744.101,1171.9,1497.08,644.477,1584.3,1523.59,909.243,1115.3,1228.95,1100.63,1155.62,1440.69,577.817,1695.57,1221.68,812.552,1615.38,1053.09
1386,743.791,1171.71,1497.21,644.447,1585.06,1523.95,909.031,1115.43,1229.05,1100.61,1155.63,1440.7,577.666,1695.51,1221.64,812.447,1615.24,1053.13
1387,743.5,1171.57,1497.39,644.224,1584.98,1523.93,908.891,1115.36,1229.22,1100.63,1155.7,1440.66,577.518,1695.42,1221.59,812.344,1615.18,1053.18
1388,743.246,1171.47,1497.42,644.002,1584.89,1523.93,908.733,1115.27,1229.41,1100.58,1155.52,1440.77,577.366,1695.31,1221.55,812.268,1615.17,1053.21
1389,743.018,1171.41,1497.42,643.752,1584.62,1523.88,908.707,1115.29,1229.44,1098.65,1150.45,1445.62,577.218,1695.21,1221.49,812.133,1615.22,1053.32
1390,742.8,1171.42,1497.47,643.239,1583.63,1523.5,908.607,1115.19,1229.72,1098.66,1150.45,1445.66,577.078,1695.13,1221.45,812.054,1615.26,1053.39
1391,742.596,1171.28,1497.51,643.237,1584.12,1523.77,908.603,1115.2,1229.84,1098.67,1151.22,1445.24,576.935,1694.99,1221.37,811.942,1615.21,1053.44
1392,742.361,1171.15,1497.49,642.92,1583.71,1523.71,908.484,1115.21,1229.99,1098.68,1151.14,1445.32,576.817,1694.92,1221.38,811.875,1615.22,1053.5
1393,742.084,1171.05,1497.41,642.634,1583.57,1523.69,908.397,1114.86,1230.41,1098.73,1151.36,1445.21,576.695,1694.79,1221.32,811.831,1615.2,1053.59
1394,741.832,1170.96,1497.35,642.372,1583.39,1523.64,908.235,1114.5,1230.85,1098.72,1151.24,1445.34,576.608,1694.72,1221.31,811.83,1615.2,1053.67
1395,741.53,1170.83,1497.33,642.069,1583.31,1523.72,908.03,1114.6,1230.78,1098.66,1151.21,1445.33,576.471,1694.69,1221.32,811.774,1615.14,1053.77
1396,741.229,1170.7,1497.3,641.786,1583.32,1523.8,907.922,1114.23,1231.03,1098.69,1151.06,1445.46,576.35,1694.61,1221.32,811.724,1615.06,1053.86
1397,740.963,1170.59,1497.27,641.577,1583.39,1523.85,907.802,1114.57,1230.5,1098.61,1150.89,1445.49,576.28,1694.58,1221.28,811.738,1614.97,1053.97
1398,740.69,1170.5,1497.21,641.126,1582.65,1523.52,907.653,1114.48,1230.47,1098.51,1149.65,1446.25,576.158,1694.46,1221.25,811.747,1614.88,1054.09
1399,740.461,1170.46,1497.18,640.888,1582.65,1523.53,907.403,1114.14,1230.76,1098.47,1150.44,1445.7,576.067,1694.45,1221.24,811.697,1614.82,1054.27
1400,740.154,1170.24,1497.27,640.873,1583.41,1523.94,907.17,1113.95,1230.92,1098.43,1150.15,1445.9,575.907,1694.46,1221.26,811.69,1614.76,1054.41
1401,739.879,1170.25,1497.3,640.642,1583.49,1524.02,907.006,1113.81,1230.87,1098.39,1149.39,1446.28,575.781,1694.4,1221.23,811.764,1614.75,1054.63
1402,739.583,1170.22,1497.35,640.141,1582.65,1523.63,906.737,1113.64,1230.95,1098.35,1149.45,1446.18,575.672,1694.36,1221.17,811.776,1614.68,1054.79
1403,739.369,1170.27,1497.37,639.927,1582.6,1523.64,906.501,1113.35,1230.76,1098.27,1149.28,1446.23,575.585,1694.34,1221.12,811.876,1614.64,1055.04
1404,739.139,1170.24,1497.36,639.648,1582.56,1523.61,906.121,1112.94,1231.09,1098.17,1149.01,1446.31,575.592,1694.62,1221.32,811.962,1614.61,1055.32
1405,738.88,1170.32,1497.39,639.441,1582.47,1523.57,905.736,1112.69,1231,1098.07,1148.91,1446.17,575.492,1694.56,1221.25,812.047,1614.67,1055.73
1406,738.602,1170.33,1497.43,639.163,1582.46,1523.58,905.298,1111.93,1231.5,1097.99,1148.82,1446.09,575.303,1694.31,1220.96,812.179,1614.73,1056.14
1407,738.251,1170.32,1497.48,638.853,1582.44,1523.54,904.852,1111.39,1231.83,1097.85,1148.61,1445.99,575.27,1694.28,1220.89,812.405,1614.65,1056.56
1408,737.776,1170.19,1497.32,638.514,1582.52,1523.52,904.535,1110.99,1232.02,1097.71,1148.48,1445.87,575.255,1694.27,1220.79,812.587,1614.41,1056.88
1409,737.34,1170.11,1497.3,638.127,1582.59,1523.47,904.184,1110.35,1232.56,1097.52,1148.32,1445.8,575.234,1694.24,1220.63,812.843,1614.2,1057.18
1410,736.782,1170.14,1497.36,637.898,1583.37,1523.76,903.791,1110.29,1232.53,1097.13,1147.88,1445.88,575.258,1694.31,1220.51,813.181,1614.03,1057.54
1411,736.212,1170.17,1497.46,637.493,1583.61,1523.71,903.324,1110.5,1232.18,1098.89,1154.14,1440.57,575.304,1694.32,1220.3,813.584,1613.8,1057.93
1412,735.695,1170.25,1497.65,637.161,1583.94,1523.69,902.588,1110.27,1232.01,1098.31,1154.06,1440.42,575.416,1694.33,1220.1,814.022,1613.6,1058.31
1413,735.279,1170.25,1497.96,636.877,1584.02,1523.52,901.642,1109.97,1231.88,1095.31,1147.94,1445.69,575.515,1694.36,1219.83,814.435,1613.43,1058.7
1414,734.844,1170.53,1498.16,636.651,1584.11,1523.35,900.798,1109.18,1232.71,1094.63,1148.09,1445.54,575.676,1694.39,1219.58,814.954,1613.54,1059.23
1415,734.382,1170.8,1498.32,636.068,1583.56,1522.82,900.215,1108.8,1233,1093.9,1147.93,1445.63,575.846,1694.48,1219.25,815.513,1613.93,1059.93
1416,733.769,1171.01,1498.55,635.648,1583.88,1522.62,899.542,1109.77,1231.94,1093.24,1147.73,1445.61,576.055,1694.6,1218.89,815.916,1613.17,1059.95
1417,733.068,1171.26,1498.59,635.19,1584.21,1522.42,898.234,1109.8,1232.1,1092.23,1147.45,1445.76,576.307,1694.69,1218.49,816.434,1613.03,1060.37
1418,732.292,1171.28,1498.76,634.679,1584.58,1522.21,897.01,1109.64,1231.89,1090.84,1147.43,1446,576.387,1694.75,1218.04,816.947,1612.9,1060.74
1419,731.504,1171.23,1499.09,634.255,1584.83,1521.95,896.127,1109.81,1231.69,1089.8,1148.26,1445.67,576.606,1694.9,1217.71,817.417,1612.66,1061.08
1420,730.845,1171,1499.74,633.845,1585.13,1521.77,895.341,1109.54,1231.61,1088.75,1147.92,1445.88,576.962,1695.12,1217.4,817.829,1612.61,1061.47
1421,730.173,1171.75,1499.62,633.453,1585.4,1521.54,893.838,1108.74,1231.78,1087,1147.6,1446.07,577.26,1695.29,1216.92,818.287,1612.22,1061.66
